t[s],wx[rad/s],wy[rad/s],wz[rad/s],q1,q2,q3,q4
3.63,2.21446,2.70247,-4.14259,0.516555,0.164884,-0.454004,0.707011
3.631,2.2111,2.7082,-4.1402,0.516343,0.165999,-0.453839,0.707011
3.632,2.20774,2.71393,-4.1378,0.516129,0.167114,-0.453674,0.707011
3.633,2.20437,2.71964,-4.13541,0.515913,0.168227,-0.453508,0.707011
3.634,2.201,2.72533,-4.13301,0.515696,0.16934,-0.453341,0.707011
3.635,2.19762,2.73102,-4.13061,0.515476,0.170452,-0.453173,0.707011
3.636,2.19423,2.73669,-4.12821,0.515256,0.171563,-0.453005,0.707011
3.637,2.19084,2.74235,-4.12581,0.515033,0.172673,-0.452836,0.707011
3.638,2.18745,2.748,-4.1234,0.514809,0.173783,-0.452667,0.707011
3.639,2.18405,2.75364,-4.121,0.514583,0.174891,-0.452497,0.707011
3.64,2.18065,2.75926,-4.11859,0.514355,0.175999,-0.452326,0.707011
3.641,2.17724,2.76488,-4.11619,0.514126,0.177106,-0.452155,0.707011
3.642,2.17382,2.77048,-4.11378,0.513895,0.178212,-0.451983,0.707011
3.643,2.1704,2.77607,-4.11137,0.513663,0.179317,-0.45181,0.707011
3.644,2.16698,2.78165,-4.10896,0.513428,0.180421,-0.451636,0.707011
3.645,2.16355,2.78721,-4.10655,0.513192,0.181524,-0.451462,0.707011
3.646,2.16012,2.79276,-4.10414,0.512955,0.182627,-0.451288,0.707011
3.647,2.15668,2.7983,-4.10172,0.512715,0.183728,-0.451112,0.707011
3.648,2.15323,2.80383,-4.09931,0.512475,0.184829,-0.450937,0.707011
3.649,2.14979,2.80935,-4.09689,0.512232,0.185929,-0.45076,0.707011
3.65,2.14633,2.81485,-4.09448,0.511988,0.187028,-0.450583,0.707011
3.651,2.14288,2.82035,-4.09206,0.511742,0.188125,-0.450405,0.707011
3.652,2.13941,2.82583,-4.08964,0.511494,0.189223,-0.450227,0.707011
3.653,2.13595,2.8313,-4.08723,0.511245,0.190319,-0.450047,0.707011
3.654,2.13247,2.83675,-4.08481,0.510994,0.191414,-0.449868,0.707011
3.655,2.129,2.8422,-4.08239,0.510742,0.192508,-0.449687,0.707011
3.656,2.12552,2.84763,-4.07997,0.510488,0.193602,-0.449507,0.707011
3.657,2.12203,2.85305,-4.07755,0.510232,0.194694,-0.449325,0.707011
3.658,2.11854,2.85846,-4.07512,0.509975,0.195786,-0.449143,0.707011
3.659,2.11505,2.86385,-4.0727,0.509716,0.196877,-0.44896,0.707011
3.66,2.11155,2.86924,-4.07028,0.509455,0.197966,-0.448777,0.707011
3.661,2.10804,2.87461,-4.06786,0.509193,0.199055,-0.448593,0.707011
3.662,2.10454,2.87997,-4.06543,0.508929,0.200143,-0.448408,0.707011
3.663,2.10102,2.88531,-4.06301,0.508663,0.20123,-0.448223,0.707011
3.664,2.09751,2.89065,-4.06058,0.508396,0.202316,-0.448037,0.707011
3.665,2.09399,2.89597,-4.05816,0.508127,0.203401,-0.447851,0.707011
3.666,2.09046,2.90128,-4.05573,0.507857,0.204485,-0.447664,0.707011
3.667,2.08693,2.90658,-4.05331,0.507585,0.205568,-0.447477,0.707011
3.668,2.0834,2.91187,-4.05088,0.507311,0.20665,-0.447288,0.707011
3.669,2.07986,2.91714,-4.04845,0.507036,0.207731,-0.4471,0.707011
3.67,2.07631,2.92241,-4.04603,0.506759,0.208811,-0.44691,0.707011
3.671,2.07277,2.92766,-4.0436,0.50648,0.20989,-0.446721,0.707011
3.672,2.06922,2.9329,-4.04117,0.5062,0.210968,-0.44653,0.707011
3.673,2.06566,2.93812,-4.03874,0.505918,0.212045,-0.446339,0.707011
3.674,2.0621,2.94334,-4.03632,0.505635,0.213122,-0.446148,0.707011
3.675,2.05854,2.94854,-4.03389,0.50535,0.214197,-0.445956,0.707011
3.676,2.05497,2.95373,-4.03146,0.505063,0.215271,-0.445763,0.707011
3.677,2.05139,2.95891,-4.02903,0.504775,0.216344,-0.44557,0.707011
3.678,2.04782,2.96407,-4.0266,0.504485,0.217416,-0.445376,0.707011
3.679,2.04424,2.96923,-4.02418,0.504194,0.218487,-0.445181,0.707011
3.68,2.04065,2.97437,-4.02175,0.503901,0.219558,-0.444987,0.707011
3.681,2.03706,2.9795,-4.01932,0.503607,0.220627,-0.444791,0.707011
3.682,2.03347,2.98461,-4.01689,0.503311,0.221695,-0.444595,0.707011
3.683,2.02988,2.98972,-4.01446,0.503013,0.222762,-0.444398,0.707011
3.684,2.02627,2.99481,-4.01204,0.502714,0.223828,-0.444201,0.707011
3.685,2.02267,2.99989,-4.00961,0.502413,0.224893,-0.444004,0.707011
3.686,2.01906,3.00496,-4.00718,0.50211,0.225957,-0.443806,0.707011
3.687,2.01545,3.01002,-4.00476,0.501806,0.22702,-0.443607,0.707011
3.688,2.01183,3.01506,-4.00233,0.501501,0.228082,-0.443408,0.707011
3.689,2.00821,3.0201,-3.9999,0.501194,0.229143,-0.443208,0.707012
3.69,2.00459,3.02512,-3.99748,0.500885,0.230203,-0.443008,0.707012
3.691,2.00096,3.03012,-3.99505,0.500575,0.231262,-0.442807,0.707012
3.692,1.99733,3.03512,-3.99263,0.500263,0.232319,-0.442605,0.707012
3.693,1.99369,3.0401,-3.9902,0.499949,0.233376,-0.442404,0.707012
3.694,1.99005,3.04508,-3.98778,0.499634,0.234432,-0.442201,0.707012
3.695,1.98641,3.05004,-3.98535,0.499318,0.235486,-0.441998,0.707012
3.696,1.98276,3.05498,-3.98293,0.499,0.23654,-0.441795,0.707012
3.697,1.97911,3.05992,-3.98051,0.49868,0.237592,-0.441591,0.707012
3.698,1.97546,3.06484,-3.97808,0.498359,0.238643,-0.441387,0.707012
3.699,1.9718,3.06976,-3.97566,0.498036,0.239693,-0.441182,0.707012
3.7,1.96814,3.07466,-3.97324,0.497712,0.240743,-0.440976,0.707012
3.701,1.96448,3.07954,-3.97082,0.497386,0.241791,-0.44077,0.707012
3.702,1.96081,3.08442,-3.9684,0.497059,0.242838,-0.440564,0.707012
3.703,1.95714,3.08928,-3.96598,0.49673,0.243883,-0.440357,0.707012
3.704,1.95346,3.09413,-3.96356,0.4964,0.244928,-0.44015,0.707012
3.705,1.94978,3.09897,-3.96115,0.496068,0.245972,-0.439942,0.707012
3.706,1.9461,3.1038,-3.95873,0.495734,0.247015,-0.439734,0.707012
3.707,1.94241,3.10861,-3.95631,0.495399,0.248056,-0.439525,0.707012
3.708,1.93872,3.11342,-3.9539,0.495063,0.249096,-0.439316,0.707012
3.709,1.93503,3.11821,-3.95148,0.494724,0.250136,-0.439106,0.707012
3.71,1.93133,3.12299,-3.94907,0.494385,0.251174,-0.438896,0.707012
3.711,1.92763,3.12775,-3.94666,0.494044,0.252211,-0.438685,0.707012
3.712,1.92393,3.13251,-3.94424,0.493701,0.253247,-0.438474,0.707012
3.713,1.92022,3.13725,-3.94183,0.493357,0.254281,-0.438262,0.707012
3.714,1.91651,3.14198,-3.93942,0.493011,0.255315,-0.43805,0.707012
3.715,1.9128,3.1467,-3.93702,0.492664,0.256347,-0.437838,0.707012
3.716,1.90908,3.15141,-3.93461,0.492316,0.257379,-0.437625,0.707012
3.717,1.90536,3.1561,-3.9322,0.491965,0.258409,-0.437411,0.707012
3.718,1.90164,3.16078,-3.9298,0.491614,0.259438,-0.437197,0.707012
3.719,1.89791,3.16546,-3.92739,0.491261,0.260466,-0.436983,0.707012
3.72,1.89419,3.17011,-3.92499,0.490906,0.261493,-0.436768,0.707012
3.721,1.89045,3.17476,-3.92259,0.49055,0.262518,-0.436553,0.707012
3.722,1.88672,3.1794,-3.92019,0.490192,0.263543,-0.436337,0.707012
3.723,1.88298,3.18402,-3.91779,0.489833,0.264566,-0.436121,0.707012
3.724,1.87923,3.18863,-3.91539,0.489473,0.265588,-0.435905,0.707012
3.725,1.87549,3.19323,-3.91299,0.48911,0.266609,-0.435688,0.707012
3.726,1.87174,3.19781,-3.9106,0.488747,0.267629,-0.435471,0.707012
3.727,1.86799,3.20239,-3.9082,0.488382,0.268648,-0.435253,0.707013
3.728,1.86423,3.20695,-3.90581,0.488015,0.269665,-0.435035,0.707013
3.729,1.86048,3.2115,-3.90342,0.487647,0.270681,-0.434816,0.707013
3.73,1.85672,3.21604,-3.90103,0.487278,0.271696,-0.434597,0.707013
3.731,1.85295,3.22057,-3.89864,0.486907,0.27271,-0.434378,0.707013
3.732,1.84919,3.22508,-3.89625,0.486535,0.273723,-0.434158,0.707013
3.733,1.84542,3.22959,-3.89387,0.486161,0.274734,-0.433938,0.707013
3.734,1.84164,3.23408,-3.89148,0.485785,0.275745,-0.433717,0.707013
3.735,1.83787,3.23856,-3.8891,0.485409,0.276754,-0.433496,0.707013
3.736,1.83409,3.24302,-3.88672,0.48503,0.277762,-0.433275,0.707013
3.737,1.83031,3.24748,-3.88434,0.484651,0.278769,-0.433053,0.707013
3.738,1.82652,3.25192,-3.88196,0.48427,0.279774,-0.432831,0.707013
3.739,1.82274,3.25635,-3.87959,0.483887,0.280778,-0.432608,0.707013
3.74,1.81895,3.26077,-3.87721,0.483503,0.281782,-0.432385,0.707013
3.741,1.81515,3.26518,-3.87484,0.483117,0.282783,-0.432162,0.707013
3.742,1.81136,3.26958,-3.87247,0.482731,0.283784,-0.431938,0.707013
3.743,1.80756,3.27396,-3.8701,0.482342,0.284784,-0.431714,0.707013
3.744,1.80376,3.27833,-3.86773,0.481952,0.285782,-0.431489,0.707013
3.745,1.79995,3.28269,-3.86537,0.481561,0.286779,-0.431264,0.707013
3.746,1.79615,3.28704,-3.863,0.481169,0.287775,-0.431039,0.707013
3.747,1.79234,3.29138,-3.86064,0.480775,0.288769,-0.430814,0.707013
3.748,1.78853,3.2957,-3.85828,0.480379,0.289763,-0.430588,0.707013
3.749,1.78471,3.30002,-3.85593,0.479982,0.290755,-0.430361,0.707013
3.75,1.78089,3.30432,-3.85357,0.479584,0.291746,-0.430135,0.707013
3.751,1.77707,3.30861,-3.85122,0.479184,0.292735,-0.429908,0.707013
3.752,1.77325,3.31288,-3.84886,0.478783,0.293724,-0.429681,0.707013
3.753,1.76943,3.31715,-3.84651,0.478381,0.294711,-0.429453,0.707013
3.754,1.7656,3.3214,-3.84417,0.477977,0.295697,-0.429225,0.707013
3.755,1.76177,3.32565,-3.84182,0.477571,0.296681,-0.428996,0.707013
3.756,1.75794,3.32988,-3.83948,0.477164,0.297665,-0.428768,0.707014
3.757,1.7541,3.33409,-3.83714,0.476756,0.298647,-0.428539,0.707014
3.758,1.75026,3.3383,-3.8348,0.476347,0.299628,-0.428309,0.707014
3.759,1.74642,3.3425,-3.83246,0.475936,0.300607,-0.42808,0.707014
3.76,1.74258,3.34668,-3.83012,0.475523,0.301585,-0.42785,0.707014
3.761,1.73873,3.35085,-3.82779,0.47511,0.302562,-0.427619,0.707014
3.762,1.73488,3.35501,-3.82546,0.474695,0.303538,-0.427389,0.707014
3.763,1.73103,3.35916,-3.82313,0.474278,0.304513,-0.427158,0.707014
3.764,1.72718,3.3633,-3.82081,0.47386,0.305486,-0.426926,0.707014
3.765,1.72333,3.36742,-3.81848,0.473441,0.306458,-0.426695,0.707014
3.766,1.71947,3.37153,-3.81616,0.47302,0.307429,-0.426463,0.707014
3.767,1.71561,3.37563,-3.81384,0.472598,0.308398,-0.426231,0.707014
3.768,1.71175,3.37972,-3.81153,0.472175,0.309366,-0.425998,0.707014
3.769,1.70788,3.3838,-3.80921,0.47175,0.310333,-0.425765,0.707014
3.77,1.70402,3.38787,-3.8069,0.471324,0.311299,-0.425532,0.707014
3.771,1.70015,3.39192,-3.80459,0.470897,0.312263,-0.425299,0.707014
3.772,1.69627,3.39596,-3.80228,0.470468,0.313226,-0.425065,0.707014
3.773,1.6924,3.39999,-3.79998,0.470038,0.314187,-0.424831,0.707014
3.774,1.68852,3.40401,-3.79768,0.469606,0.315148,-0.424597,0.707014
3.775,1.68465,3.40802,-3.79538,0.469173,0.316107,-0.424363,0.707014
3.776,1.68077,3.41202,-3.79308,0.468739,0.317065,-0.424128,0.707014
3.777,1.67688,3.416,-3.79079,0.468304,0.318021,-0.423893,0.707014
3.778,1.673,3.41998,-3.7885,0.467867,0.318976,-0.423657,0.707014
3.779,1.66911,3.42394,-3.78621,0.467428,0.31993,-0.423422,0.707014
3.78,1.66522,3.42789,-3.78392,0.466989,0.320882,-0.423186,0.707015
3.781,1.66133,3.43183,-3.78164,0.466548,0.321834,-0.42295,0.707015
3.782,1.65744,3.43575,-3.77936,0.466106,0.322783,-0.422714,0.707015
3.783,1.65354,3.43967,-3.77708,0.465662,0.323732,-0.422477,0.707015
3.784,1.64965,3.44357,-3.77481,0.465217,0.324679,-0.42224,0.707015
3.785,1.64575,3.44746,-3.77253,0.464771,0.325625,-0.422003,0.707015
3.786,1.64184,3.45134,-3.77027,0.464323,0.32657,-0.421765,0.707015
3.787,1.63794,3.45521,-3.768,0.463875,0.327513,-0.421528,0.707015
3.788,1.63403,3.45907,-3.76573,0.463424,0.328455,-0.42129,0.707015
3.789,1.63013,3.46291,-3.76347,0.462973,0.329395,-0.421052,0.707015
3.79,1.62622,3.46675,-3.76122,0.46252,0.330335,-0.420814,0.707015
3.791,1.6223,3.47057,-3.75896,0.462066,0.331272,-0.420575,0.707015
3.792,1.61839,3.47438,-3.75671,0.461611,0.332209,-0.420336,0.707015
3.793,1.61448,3.47818,-3.75446,0.461154,0.333144,-0.420097,0.707015
3.794,1.61056,3.48197,-3.75221,0.460696,0.334078,-0.419858,0.707015
3.795,1.60664,3.48575,-3.74997,0.460237,0.335011,-0.419618,0.707015
3.796,1.60272,3.48951,-3.74773,0.459776,0.335942,-0.419379,0.707015
3.797,1.59879,3.49327,-3.74549,0.459314,0.336872,-0.419139,0.707015
3.798,1.59487,3.49701,-3.74326,0.458851,0.3378,-0.418899,0.707015
3.799,1.59094,3.50074,-3.74103,0.458387,0.338727,-0.418658,0.707015
3.8,1.58701,3.50446,-3.7388,0.457921,0.339653,-0.418418,0.707015
3.801,1.58308,3.50817,-3.73658,0.457454,0.340577,-0.418177,0.707016
3.802,1.57915,3.51187,-3.73435,0.456986,0.3415,-0.417936,0.707016
3.803,1.57521,3.51555,-3.73214,0.456516,0.342422,-0.417695,0.707016
3.804,1.57128,3.51923,-3.72992,0.456045,0.343342,-0.417454,0.707016
3.805,1.56734,3.52289,-3.72771,0.455573,0.344261,-0.417212,0.707016
3.806,1.5634,3.52654,-3.7255,0.4551,0.345179,-0.416971,0.707016
3.807,1.55946,3.53018,-3.72329,0.454625,0.346095,-0.416729,0.707016
3.808,1.55552,3.53381,-3.72109,0.454149,0.34701,-0.416487,0.707016
3.809,1.55157,3.53743,-3.71889,0.453672,0.347923,-0.416245,0.707016
3.81,1.54762,3.54104,-3.7167,0.453194,0.348835,-0.416002,0.707016
3.811,1.54368,3.54463,-3.71451,0.452714,0.349746,-0.41576,0.707016
3.812,1.53973,3.54821,-3.71232,0.452233,0.350655,-0.415517,0.707016
3.813,1.53578,3.55179,-3.71013,0.451751,0.351563,-0.415274,0.707016
3.814,1.53182,3.55535,-3.70795,0.451268,0.35247,-0.415031,0.707016
3.815,1.52787,3.5589,-3.70577,0.450783,0.353375,-0.414788,0.707016
3.816,1.52391,3.56244,-3.7036,0.450297,0.354278,-0.414544,0.707016
3.817,1.51995,3.56596,-3.70143,0.44981,0.355181,-0.414301,0.707016
3.818,1.51599,3.56948,-3.69926,0.449322,0.356082,-0.414057,0.707016
3.819,1.51203,3.57298,-3.69709,0.448832,0.356981,-0.413813,0.707016
3.82,1.50807,3.57648,-3.69493,0.448342,0.357879,-0.413569,0.707016
3.821,1.5041,3.57996,-3.69277,0.44785,0.358776,-0.413325,0.707017
3.822,1.50014,3.58343,-3.69062,0.447357,0.359672,-0.413081,0.707017
3.823,1.49617,3.58689,-3.68847,0.446862,0.360565,-0.412837,0.707017
3.824,1.4922,3.59034,-3.68632,0.446367,0.361458,-0.412592,0.707017
3.825,1.48823,3.59378,-3.68418,0.44587,0.362349,-0.412348,0.707017
3.826,1.48426,3.59721,-3.68204,0.445372,0.363239,-0.412103,0.707017
3.827,1.48029,3.60062,-3.67991,0.444872,0.364127,-0.411858,0.707017
3.828,1.47631,3.60403,-3.67777,0.444372,0.365014,-0.411613,0.707017
3.829,1.47233,3.60742,-3.67565,0.44387,0.3659,-0.411368,0.707017
3.83,1.46836,3.6108,-3.67352,0.443368,0.366784,-0.411123,0.707017
3.831,1.46438,3.61417,-3.6714,0.442864,0.367667,-0.410877,0.707017
3.832,1.4604,3.61753,-3.66928,0.442358,0.368548,-0.410632,0.707017
3.833,1.45641,3.62088,-3.66717,0.441852,0.369428,-0.410386,0.707017
3.834,1.45243,3.62422,-3.66506,0.441344,0.370306,-0.410141,0.707017
3.835,1.44845,3.62755,-3.66296,0.440836,0.371183,-0.409895,0.707017
3.836,1.44446,3.63086,-3.66085,0.440326,0.372059,-0.409649,0.707017
3.837,1.44047,3.63417,-3.65876,0.439815,0.372933,-0.409403,0.707017
3.838,1.43648,3.63746,-3.65666,0.439302,0.373806,-0.409157,0.707017
3.839,1.43249,3.64075,-3.65457,0.438789,0.374677,-0.408911,0.707018
3.84,1.4285,3.64402,-3.65249,0.438274,0.375547,-0.408664,0.707018
3.841,1.42451,3.64728,-3.6504,0.437758,0.376415,-0.408418,0.707018
3.842,1.42051,3.65053,-3.64832,0.437241,0.377282,-0.408172,0.707018
3.843,1.41652,3.65377,-3.64625,0.436723,0.378148,-0.407925,0.707018
3.844,1.41252,3.657,-3.64418,0.436204,0.379012,-0.407679,0.707018
3.845,1.40852,3.66021,-3.64211,0.435683,0.379874,-0.407432,0.707018
3.846,1.40452,3.66342,-3.64005,0.435162,0.380736,-0.407186,0.707018
3.847,1.40052,3.66662,-3.63799,0.434639,0.381596,-0.406939,0.707018
3.848,1.39652,3.6698,-3.63594,0.434115,0.382454,-0.406692,0.707018
3.849,1.39252,3.67297,-3.63389,0.43359,0.383311,-0.406445,0.707018
3.85,1.38851,3.67614,-3.63184,0.433064,0.384166,-0.406198,0.707018
3.851,1.38451,3.67929,-3.6298,0.432537,0.38502,-0.405951,0.707018
3.852,1.3805,3.68243,-3.62776,0.432008,0.385873,-0.405704,0.707018
3.853,1.37649,3.68556,-3.62573,0.431479,0.386724,-0.405457,0.707018
3.854,1.37249,3.68868,-3.6237,0.430948,0.387574,-0.40521,0.707018
3.855,1.36848,3.69179,-3.62168,0.430416,0.388422,-0.404963,0.707018
3.856,1.36446,3.69488,-3.61966,0.429883,0.389269,-0.404716,0.707019
3.857,1.36045,3.69797,-3.61764,0.429349,0.390114,-0.404469,0.707019
3.858,1.35644,3.70105,-3.61563,0.428814,0.390958,-0.404221,0.707019
3.859,1.35242,3.70411,-3.61362,0.428278,0.3918,-0.403974,0.707019
3.86,1.34841,3.70717,-3.61162,0.427741,0.392641,-0.403727,0.707019
3.861,1.34439,3.71021,-3.60962,0.427202,0.393481,-0.403479,0.707019
3.862,1.34037,3.71324,-3.60762,0.426662,0.394319,-0.403232,0.707019
3.863,1.33636,3.71627,-3.60563,0.426122,0.395155,-0.402985,0.707019
3.864,1.33234,3.71928,-3.60364,0.42558,0.395991,-0.402737,0.707019
3.865,1.32832,3.72228,-3.60166,0.425037,0.396824,-0.40249,0.707019
3.866,1.32429,3.72527,-3.59968,0.424493,0.397656,-0.402243,0.707019
3.867,1.32027,3.72825,-3.59771,0.423948,0.398487,-0.401995,0.707019
3.868,1.31625,3.73122,-3.59574,0.423402,0.399316,-0.401748,0.707019
3.869,1.31222,3.73417,-3.59378,0.422854,0.400144,-0.4015,0.707019
3.87,1.3082,3.73712,-3.59182,0.422306,0.40097,-0.401253,0.707019
3.871,1.30417,3.74006,-3.58986,0.421757,0.401795,-0.401006,0.707019
3.872,1.30014,3.74298,-3.58791,0.421206,0.402619,-0.400758,0.707019
3.873,1.29611,3.7459,-3.58596,0.420655,0.40344,-0.400511,0.70702
3.874,1.29208,3.7488,-3.58402,0.420102,0.404261,-0.400264,0.70702
3.875,1.28805,3.7517,-3.58208,0.419548,0.40508,-0.400016,0.70702
3.876,1.28402,3.75458,-3.58015,0.418993,0.405897,-0.399769,0.70702
3.877,1.27999,3.75746,-3.57822,0.418438,0.406713,-0.399522,0.70702
3.878,1.27595,3.76032,-3.5763,0.417881,0.407528,-0.399274,0.70702
3.879,1.27192,3.76317,-3.57438,0.417323,0.408341,-0.399027,0.70702
3.88,1.26788,3.76601,-3.57246,0.416764,0.409152,-0.39878,0.70702
3.881,1.26385,3.76884,-3.57055,0.416204,0.409962,-0.398533,0.70702
3.882,1.25981,3.77166,-3.56865,0.415642,0.410771,-0.398286,0.70702
3.883,1.25577,3.77447,-3.56675,0.41508,0.411578,-0.398038,0.70702
3.884,1.25173,3.77727,-3.56485,0.414517,0.412383,-0.397791,0.70702
3.885,1.24769,3.78006,-3.56296,0.413953,0.413187,-0.397544,0.70702
3.886,1.24365,3.78284,-3.56108,0.413388,0.41399,-0.397297,0.70702
3.887,1.23961,3.78561,-3.55919,0.412821,0.414791,-0.397051,0.70702
3.888,1.23557,3.78837,-3.55732,0.412254,0.415591,-0.396804,0.70702
3.889,1.23153,3.79111,-3.55544,0.411685,0.416389,-0.396557,0.707021
3.89,1.22748,3.79385,-3.55358,0.411116,0.417185,-0.39631,0.707021
3.891,1.22344,3.79658,-3.55171,0.410546,0.417981,-0.396063,0.707021
3.892,1.21939,3.79929,-3.54986,0.409974,0.418774,-0.395817,0.707021
3.893,1.21535,3.802,-3.548,0.409402,0.419566,-0.39557,0.707021
3.894,1.2113,3.80469,-3.54615,0.408828,0.420357,-0.395324,0.707021
3.895,1.20725,3.80738,-3.54431,0.408254,0.421146,-0.395077,0.707021
3.896,1.20321,3.81005,-3.54247,0.407678,0.421934,-0.394831,0.707021
3.897,1.19916,3.81271,-3.54064,0.407102,0.42272,-0.394585,0.707021
3.898,1.19511,3.81537,-3.53881,0.406524,0.423505,-0.394339,0.707021
3.899,1.19106,3.81801,-3.53699,0.405946,0.424288,-0.394093,0.707021
3.9,1.187,3.82064,-3.53517,0.405366,0.425069,-0.393847,0.707021
3.901,1.18295,3.82327,-3.53335,0.404786,0.42585,-0.393601,0.707021
3.902,1.1789,3.82588,-3.53154,0.404204,0.426628,-0.393355,0.707021
3.903,1.17485,3.82848,-3.52974,0.403622,0.427405,-0.393109,0.707021
3.904,1.17079,3.83107,-3.52794,0.403038,0.428181,-0.392864,0.707022
3.905,1.16674,3.83365,-3.52615,0.402454,0.428955,-0.392618,0.707022
3.906,1.16268,3.83623,-3.52436,0.401868,0.429728,-0.392373,0.707022
3.907,1.15863,3.83879,-3.52257,0.401282,0.430499,-0.392128,0.707022
3.908,1.15457,3.84134,-3.52079,0.400694,0.431268,-0.391882,0.707022
3.909,1.15051,3.84388,-3.51902,0.400106,0.432036,-0.391637,0.707022
3.91,1.14645,3.84641,-3.51725,0.399517,0.432803,-0.391392,0.707022
3.911,1.1424,3.84893,-3.51549,0.398926,0.433568,-0.391148,0.707022
3.912,1.13834,3.85144,-3.51373,0.398335,0.434332,-0.390903,0.707022
3.913,1.13428,3.85394,-3.51197,0.397743,0.435094,-0.390658,0.707022
3.914,1.13022,3.85643,-3.51023,0.397149,0.435854,-0.390414,0.707022
3.915,1.12615,3.85891,-3.50848,0.396555,0.436613,-0.39017,0.707022
3.916,1.12209,3.86138,-3.50674,0.39596,0.437371,-0.389925,0.707022
3.917,1.11803,3.86384,-3.50501,0.395364,0.438127,-0.389681,0.707022
3.918,1.11397,3.86629,-3.50328,0.394767,0.438881,-0.389437,0.707022
3.919,1.1099,3.86873,-3.50156,0.394169,0.439634,-0.389194,0.707023
3.92,1.10584,3.87115,-3.49984,0.39357,0.440386,-0.38895,0.707023
3.921,1.10178,3.87357,-3.49813,0.39297,0.441135,-0.388707,0.707023
3.922,1.09771,3.87598,-3.49642,0.392369,0.441884,-0.388463,0.707023
3.923,1.09365,3.87838,-3.49472,0.391768,0.442631,-0.38822,0.707023
3.924,1.08958,3.88077,-3.49302,0.391165,0.443376,-0.387977,0.707023
3.925,1.08551,3.88315,-3.49133,0.390562,0.44412,-0.387734,0.707023
3.926,1.08145,3.88552,-3.48965,0.389957,0.444862,-0.387491,0.707023
3.927,1.07738,3.88788,-3.48797,0.389352,0.445603,-0.387249,0.707023
3.928,1.07331,3.89022,-3.48629,0.388745,0.446342,-0.387006,0.707023
3.929,1.06924,3.89256,-3.48462,0.388138,0.44708,-0.386764,0.707023
3.93,1.06517,3.89489,-3.48296,0.38753,0.447816,-0.386522,0.707023
3.931,1.0611,3.89721,-3.4813,0.386921,0.448551,-0.38628,0.707023
3.932,1.05703,3.89952,-3.47964,0.386311,0.449284,-0.386039,0.707023
3.933,1.05296,3.90182,-3.47799,0.3857,0.450016,-0.385797,0.707024
3.934,1.04889,3.90411,-3.47635,0.385088,0.450746,-0.385556,0.707024
3.935,1.04482,3.90639,-3.47471,0.384475,0.451474,-0.385315,0.707024
3.936,1.04075,3.90865,-3.47308,0.383861,0.452202,-0.385074,0.707024
3.937,1.03667,3.91091,-3.47145,0.383247,0.452927,-0.384833,0.707024
3.938,1.0326,3.91316,-3.46983,0.382631,0.453651,-0.384592,0.707024
3.939,1.02853,3.9154,-3.46821,0.382015,0.454374,-0.384352,0.707024
3.94,1.02445,3.91763,-3.4666,0.381398,0.455094,-0.384112,0.707024
3.941,1.02038,3.91985,-3.465,0.38078,0.455814,-0.383872,0.707024
3.942,1.0163,3.92206,-3.4634,0.380161,0.456532,-0.383632,0.707024
3.943,1.01223,3.92426,-3.4618,0.379541,0.457248,-0.383392,0.707024
3.944,1.00815,3.92645,-3.46022,0.37892,0.457963,-0.383153,0.707024
3.945,1.00408,3.92863,-3.45863,0.378299,0.458676,-0.382914,0.707024
3.946,1,3.9308,-3.45705,0.377676,0.459388,-0.382675,0.707024
3.947,0.995925,3.93296,-3.45548,0.377053,0.460098,-0.382436,0.707025
3.948,0.991847,3.93511,-3.45391,0.376428,0.460807,-0.382197,0.707025
3.949,0.98777,3.93725,-3.45235,0.375803,0.461514,-0.381959,0.707025
3.95,0.983692,3.93939,-3.4508,0.375177,0.46222,-0.381721,0.707025
3.951,0.979614,3.94151,-3.44925,0.374551,0.462924,-0.381483,0.707025
3.952,0.975535,3.94362,-3.4477,0.373923,0.463626,-0.381245,0.707025
3.953,0.971456,3.94572,-3.44616,0.373294,0.464327,-0.381008,0.707025
3.954,0.967377,3.94781,-3.44463,0.372665,0.465027,-0.380771,0.707025
3.955,0.963298,3.9499,-3.4431,0.372035,0.465725,-0.380534,0.707025
3.956,0.959218,3.95197,-3.44158,0.371404,0.466421,-0.380297,0.707025
3.957,0.955137,3.95403,-3.44007,0.370772,0.467116,-0.380061,0.707025
3.958,0.951057,3.95609,-3.43855,0.370139,0.46781,-0.379825,0.707025
3.959,0.946976,3.95813,-3.43705,0.369505,0.468501,-0.379589,0.707025
3.96,0.942894,3.96016,-3.43555,0.368871,0.469192,-0.379353,0.707025
